Date,AAPL,MSFT,GOOGL,AMZN,NVDA,AMD,INTC,QCOM,META,ADBE,HD,TGT,COST,LOW,NKE,MCD,SBUX,TJX,ROST
2021-02-22,123.39382934570312,227.20367431640625,102.45928955078125,159.03700256347656,14.320392608642578,85.37000274658203,55.216514587402344,128.6934051513672,259.54852294921875,467.3299865722656,251.6253662109375,172.36260986328125,333.746826171875,160.96615600585938,130.92581176757812,194.7560577392578,93.78082275390625,65.62944030761719,116.45486450195312
2021-02-23,123.2567367553711,226.00234985351562,102.7515640258789,159.72500610351562,14.107171058654785,84.73999786376953,55.589412689208984,126.5340347290039,265.0619201660156,467.79998779296875,243.7714385986328,169.96400451660156,326.0657043457031,157.39968872070312,130.4085235595703,194.07643127441406,93.37554168701172,66.2710952758789,115.26634979248047
2021-02-24,122.75727844238281,227.24244689941406,103.93314361572266,157.97650146484375,14.463292121887207,86.94000244140625,57.472103118896484,130.20680236816406,263.5165710449219,476.6199951171875,237.13992309570312,170.6206512451172,324.6838684082031,151.53656005859375,129.9486846923828,195.86734008789062,96.14816284179688,65.92198181152344,118.47724151611328
2021-02-25,118.48746490478516,221.85569763183594,100.54852294921875,152.85800170898438,13.274724960327148,82.41999816894531,54.9345703125,125.0667495727539,253.9254608154297,459.1600036621094,232.8343963623047,168.79660034179688,318.2035827636719,147.99810791015625,129.84329223632812,193.7366485595703,95.30989837646484,63.864845275878906,113.83821105957031
2021-02-26,118.75189208984375,225.14004516601562,100.84578704833984,154.64649963378906,13.680724143981934,84.51000213623047,55.280189514160156,125.67582702636719,256.8466491699219,459.6700134277344,235.65306091308594,167.3009033203125,315.4398193359375,149.1464385986328,129.3777313232422,190.4840087890625,99.51028442382812,62.270111083984375,111.79666137695312
2021-03-01,125.14681243896484,229.55801391601562,103.22738647460938,157.3070068359375,13.807659149169922,86.38999938964844,57.190162658691406,128.72105407714844,264.1147766113281,469.57000732421875,238.64503479003906,169.7177276611328,316.17364501953125,151.19107055664062,132.1327362060547,192.43370056152344,98.44178771972656,63.45909118652344,115.56346130371094
2021-03-02,122.53205108642578,226.58363342285156,102.96902465820312,154.72650146484375,13.3732328414917,84.12999725341797,55.69855880737305,126.46021270751953,258.2225036621094,466.5899963378906,237.43185424804688,158.226318359375,313.0192565917969,152.22740173339844,131.5279541015625,192.8218231201172,98.74575805664062,62.47771453857422,112.75513458251953
2021-03-03,119.53533935546875,220.47023010253906,100.32209014892578,150.25,12.773214340209961,80.86000061035156,54.47981262207031,122.0745849609375,254.64329528808594,448.45001220703125,234.75912475585938,158.3357391357422,308.69268798828125,147.7833709716797,128.87860107421875,190.1882781982422,97.8430404663086,60.07146453857422,106.43876647949219
2021-03-04,117.64525604248047,219.6660614013672,101.4453125,148.8784942626953,12.339784622192383,77.75,53.05187225341797,118.49559783935547,256.8666076660156,439.05999755859375,228.89378356933594,154.87918090820312,304.0421142578125,143.56341552734375,126.7475814819336,189.28268432617188,96.61792755126953,59.02402877807617,107.36851501464844
2021-03-05,118.90857696533203,224.38438415527344,104.5945053100586,150.0229949951172,12.430809020996094,78.5199966430664,55.243804931640625,120.30364227294922,263.4866638183594,440.8299865722656,231.25636291503906,157.42373657226562,302.40301513671875,148.05410766601562,128.0050811767578,191.6205596923828,96.90348815917969,59.184452056884766,108.43241119384766
